,0
253,0.872895718
254,0.239753649
255,0.333602965
256,-0.235546052
257,0.277748853
258,-0.09752848
259,-0.0361909047
260,-0.0404979438
261,0.362943858
262,-0.109191529
263,0.426069826
264,0.0776030272
265,0.533522427
266,0.0967009738
267,-0.536525905
268,0.469916552
269,-0.302897543
270,0.16066885
271,0.224909082
272,-0.500959575
273,0.297648817
274,-0.197794065
275,0.163773388
276,-0.494411796
277,-1.01911688
278,-0.702163577
279,-0.0520233288
280,0.276713103
281,0.266480029
282,-0.00859691296
283,0.199906215
284,0.681091964
285,0.0264081284
286,0.371331096
287,1.09643722
288,-0.0447812267
289,0.223103061
290,-0.429001719
291,-0.172720075
292,-0.320626944
293,0.775874794
294,1.14361751
295,0.469817251
296,-0.376006275
297,-0.339897454
298,-0.128815815
299,-0.249098599
300,0.154276162
301,-0.134659708
302,-1.05381191
303,0.327905953
304,-0.0162469111
305,-1.15243769
306,-0.0143943653
307,-0.758939803
308,0.493636936
309,-0.658993661
310,-0.382907093
311,-0.121142909
312,0.265080392
313,0.150004938
314,-0.320198715
315,0.178498
316,-0.410050124
317,-0.148561463
318,0.187041059
319,-0.0963920131
320,-1.02304041
321,0.21448344
322,0.181453317
323,0.145611733
324,-0.338225007
325,-0.569852173
326,0.0179515891
327,0.216746598
328,-0.656729102
329,0.422111183
330,-0.445417076
331,-0.00430303905
332,-0.512185514
333,0.355677873
334,0.411949188
335,0.0278784391
336,-0.740455925
337,-0.553836048
338,0.319318503
339,-0.340898514
340,-0.320197403
341,0.347443849
342,-0.260100096
343,0.152353883
344,0.372100681
345,-0.560707271
346,-0.0520809218
347,0.322161168
348,-0.367547393
349,0.43944791
350,0.114972457
351,0.151062489
352,-0.398898989
353,0.577800095
354,0.411622018
355,-0.37547493
356,0.0121243801
357,-0.204587609
358,0.529292285
359,0.661590517
360,-0.238518462
361,0.391001433
362,-0.0595473424
363,-0.344650626
364,0.064855285
365,0.268810302
366,-0.831648469
367,0.112196118
368,0.564706624
369,-0.461417317
370,-0.617975771
371,0.188048214
372,-0.0314943977
373,-0.158291385
374,0.0346839353
375,0.466801643
376,0.262041658
377,0.00741179613
378,-0.42696324
379,0.316649675
380,-0.030326955
381,0.627339661
382,-0.0651236922
383,-0.573934793
384,0.501330853
385,-0.114559136
386,-0.364792466
387,-0.360680759
388,-0.209404349
389,0.156536505
390,-0.129744604
391,0.135364801
392,-0.456306458
393,-0.271533459
394,0.219290286
395,0.207431376
396,0.702628016
397,-0.438615084
398,-0.104644291
399,-0.0307850968
400,0.436426699
401,-0.572431743
402,-0.103087336
403,0.454341531
404,0.117766045
405,1.13421226
406,-0.0329544172
407,-0.25552237
408,0.379672438
409,0.0702002347
410,-0.135271937
411,-0.550173521
412,-0.1475811
413,0.0578781627
414,-0.668457866
415,-0.559718966
416,-0.164417997
417,0.00908076577
418,0.250503689
419,1.00307655
420,0.351903528
421,-0.279172927
422,-0.959753156
423,0.403979599
424,0.0222488455
425,-0.0519331135
426,-0.376353085
427,0.740053535
428,0.151055649
429,-0.544252157
430,-0.418166548
431,0.0973225161
432,-0.12804164
433,1.04387295
434,-0.126839459
435,0.325017005
436,-0.607173502
437,0.204142421
438,0.550497055
439,-0.836751282
440,-0.344051182
441,0.868117452
442,-0.0749045908
443,-0.733813882
444,-0.857287288
445,-0.123791896
446,0.531779289
447,0.285947531
448,-0.145647064
449,-0.138431922
450,0.418289959
451,0.118129097
452,0.186355874
453,0.655830801
454,-0.207997873
455,0.582006931
456,0.140560657
457,0.666349053
458,-0.214739263
459,-0.511870384
460,0.0413589925
461,-0.298726529
462,-0.17777966
463,0.458390355
464,0.362615824
465,0.275018126
466,0.115465343
467,0.133331999
468,0.000903377077
469,0.297779649
470,-0.521559417
471,0.0603706501
472,-0.651767075
473,0.361036837
474,-0.063629508
475,-0.332743347
476,0.277055502
477,0.429438084
478,0.056767635
479,-0.0688454285
480,1.21350622
481,-1.04266989
482,-0.230408356
483,-0.266690731
484,0.0809086263
485,0.288938761
486,0.879877865
487,-0.111357175
488,-0.295652181
489,-0.325807571
490,-0.0482368805
491,-0.269714832
492,0.48209691
493,-0.526125968
494,0.466057092
495,0.132477984
496,-0.466865629
497,-0.117039733
498,0.17447263
499,0.111710645
500,1.20943761
501,-0.616601348
502,-1.46502197
503,-0.184567779
504,-0.219721243
505,0.304644734
506,-0.173144415
507,-0.0643757805
508,-0.772365212
509,-0.242709979
510,0.565523446
511,-8.23019072e-05
512,-0.990824044
513,-0.148276687
514,-0.362250239
515,0.294857174
516,0.298288018
517,-0.735022664
518,0.323955238
519,-0.184891701
520,-0.254315108
521,-0.264873207
522,0.519183338
523,0.0957279205
524,-0.711992204
525,-0.527525961
526,0.386652678
527,-0.0758771151
528,0.544695079
529,0.20699805
530,0.257141769
531,-0.470112234
532,0.361549884
533,0.279776961
534,-0.475023806
535,0.494600683
536,-0.317675591
537,-0.28901881
538,-0.123553127
539,0.116274588
540,0.186852649
541,0.245654002
542,-0.309276879
543,-0.144187614
544,-0.15707621
545,-0.43513909
546,0.27776587
547,-1.10522127
548,-0.235151485
549,-0.264939129
550,0.135814101
551,-0.342437655
552,-0.0600076206
553,0.33037293
554,-0.0967702419
555,-0.196080923
556,-0.189625874
557,0.32718575
558,0.187714353
559,0.0876308158
560,0.116612092
561,0.804388165
562,0.0790634155
563,-0.0377079993
564,-0.504665315
565,0.359725624
566,0.875133276
567,0.631069124
568,-0.110618524
569,-0.121162541
570,-0.311918259
571,0.43476364
572,-0.539720953
573,0.345025688
574,-0.160519481
575,-0.737369597
576,-0.0839314014
577,0.850490451
578,0.385195374
579,1.10835779
580,-0.292097896
581,-0.374502093
582,-0.103811413
583,0.172141477
584,0.146033943
585,0.5382936
586,0.206740186
587,-0.342795819
588,-0.982701838
589,0.343194574
590,-0.627951801
591,0.11178831
592,-0.734225154
593,0.16407229
594,-0.297290921
595,-0.00279023871
596,0.385548323
597,0.411924154
598,-0.079599835
599,-0.0312559456
600,-0.30063802
601,1.0234071
602,0.572679222
603,-0.595233083
604,-0.052325502
605,0.0441446118
606,-0.779995799
607,-0.454478621
608,0.780953765
609,-0.29171297
610,0.202445865
611,-0.89519459
612,-0.935130119
613,-0.254428506
614,0.581861973
615,-0.820958734
616,-0.223566696
617,0.026516024
618,0.348954976
619,-0.208795398
620,-0.151536584
621,0.280171096
622,0.346150607
623,-0.610858321
624,-0.0104617616
625,-0.326152146
626,0.135902181
627,0.0154084321
628,0.962105691
629,-0.368852407
630,0.00347195379
631,0.635857761
632,-0.5024333
633,-0.454378754
634,0.0407426581
635,-0.362382203
636,-0.0785024315
637,0.0370484889
638,-0.247100547
639,-0.68556577
640,-0.19817476
641,0.656847954
642,-0.440995336
643,-0.40887779
644,-0.233131021
645,-0.548370063
646,-0.147920385
647,0.131161943
648,0.00476626679
649,-0.762621284
650,0.18442601
651,0.00169315166
652,-0.326390535
653,-0.330912739
654,-0.465652257
655,-0.158172667
656,-0.369473398
657,0.179663718
658,-0.106662497
659,0.0391394049
660,0.828735888
661,1.05208087
662,-0.409567684
663,0.258130342
664,0.463790983
665,0.569822609
666,-0.107324429
667,0.294342071
668,0.393737346
669,0.177944973
670,-0.58560288
671,-0.205351993
672,-0.336021721
673,-0.0131838899
674,0.105070472
675,0.268303841
676,-0.478039503
677,0.266509891
678,-0.106995851
679,0.267934829
680,-0.0138775287
681,-0.240255117
682,0.125734031
683,0.601991773
684,-0.231250435
685,0.272105217
686,-0.309412092
687,0.807564378
688,-0.129745647
689,-0.0384858698
690,-0.023662556
691,0.862758398
692,-1.46686268
693,0.0493435562
694,-0.326102614
695,0.216670677
696,0.0157359131
697,0.0681126416
698,0.372261286
699,0.290373266
700,-0.128661335
701,0.202999607
702,-0.491280079
703,0.349493325
704,0.34395197
705,0.421520531
706,0.916078806
707,-0.819815636
708,0.398557514
709,1.01633596
710,0.0856090635
711,0.00966312177
712,0.367716372
713,-0.582232893
714,-0.787472725
715,0.0817951411
716,0.739598989
717,0.365377128
718,0.560632586
719,0.398833066
720,-0.71086657
721,-0.676821947
722,0.284636527
723,-0.00539649371
724,0.507831454
725,-0.0845393538
726,-0.154830024
727,-0.00344370026
728,-0.0712392777
729,-0.943199158
730,0.0213039778
731,-0.41404286
732,-0.565283656
733,0.423906714
734,-0.448011458
735,-0.217172161
736,0.416211337
737,-0.339933485
738,-0.050889954
739,1.01104128
740,-0.130691737
741,-0.144198433
742,-0.416877806
743,0.501062512
744,-0.291021466
745,0.240867779
746,0.361072481
747,0.373241723
748,-0.0433666743
749,0.375701219
750,-0.261058003
751,0.687985539
752,-0.278707981
753,-0.65658927
754,0.767194748
755,0.152717367
756,0.359449893
757,-0.116981074
758,0.238495275
759,-0.649018228
760,-0.0214116052
761,0.0841672793
762,0.406660616
763,0.20329681
764,-0.0642205179
765,-0.179008096
766,-0.205780342
767,0.471821934
768,0.0849607587
769,-0.907708168
770,-0.0468360633
771,-0.678681195
772,0.255590022
773,-0.370737493
774,-0.000247648975
775,-1.26542735
776,0.681099355
777,-0.103413679
778,0.0619207062
779,0.128259733
780,-0.661480963
781,-0.779025495
782,-0.441616356
783,0.197218135
784,1.14160645
785,0.265112638
786,-0.245277449
787,-0.0645792484
788,0.239898309
789,-0.639815748
790,-0.168126926
791,-0.0797960311
792,-0.15088062
793,0.0475938506
794,-0.0603342727
795,1.0487746
796,-0.297589362
797,0.187879741
798,0.337664515
799,-0.123740114
800,0.55005759
801,0.0524069965
802,0.412026167
803,-0.267650217
804,0.454048455
805,-0.547881722
806,0.320952535
807,-0.753788292
808,0.197546855
809,0.0235512387
810,0.0658017024
811,-0.538976848
812,0.0246955976
813,-0.365637511
814,0.440421999
815,0.084233813
816,0.270614713
817,0.363510758
818,-0.067741029
819,-0.604095817
820,0.521602809
821,1.1090554
822,-0.844358742
823,0.158839837
824,-0.730358899
825,-0.472836316
826,0.104609162
827,-0.458588868
828,0.228624389
829,0.0710067078
830,-0.501374424
831,-0.307364017
832,-0.0770766437
833,-0.851032734
834,-0.338616192
835,0.0111070881
836,0.306193888
837,-0.35968405
838,0.103236184
839,-1.36560237
840,0.124922022
841,-0.0160889793
842,-0.0431125462
843,0.0221886169
844,-0.189857572
845,-0.85405302
846,-0.509496033
847,0.339507818
848,0.903808296
849,-0.2294361
850,-0.0556389242
851,0.0474885292
852,0.395104438
853,-0.43728596
854,0.215648621
855,0.0817479715
856,0.332108259
857,-0.404974073
858,-0.0701267943
859,0.431280643
860,0.782101989
861,0.330681652
862,-0.0977516174
863,0.190953672
864,0.0914848521
865,0.578370333
866,0.213261068
867,-0.116384581
868,-0.126889735
869,0.120002292
870,0.00123242545
871,-0.0442939773
872,0.334843248
873,-0.620182872
874,0.128590077
875,-0.0593849309
876,0.204506487
877,-0.341673434
878,-0.413799673
879,0.42346707
880,0.531581044
881,0.572873175
882,-0.135969624
883,-0.778557062
884,-1.06611109
885,-0.358787805
886,2.00035667
887,-0.260448307
888,-0.105338089
889,-0.0351264216
890,0.734841764
891,0.293688029
892,0.0218286831
893,-0.162231147
894,-0.358803958
895,0.127179429
896,-0.211967528
897,-0.312666774
898,-0.616052806
899,0.722914159
900,0.346881628
901,0.976357043
902,0.205345452
903,-0.55385083
904,0.12626414
905,0.310062051
906,-0.303854674
907,0.269494236
908,0.470229805
909,-0.590186417
910,-0.0473576896
911,0.600809395
912,1.4849813
913,-0.661907196
914,0.449461699
915,-0.136012346
916,-0.186260059
917,0.0893208012
918,0.0102060121
919,-0.0860862955
920,0.559054554
921,0.297558844
922,0.191789523
923,0.0692141429
924,0.501939833
925,0.334639162
926,0.563041925
927,-0.115355156
928,0.447624743
929,0.55433917
930,-0.270483017
931,0.351312071
932,0.107745364
933,-0.121441193
934,-0.301759452
935,0.744077027
936,0.335990399
937,0.849242687
938,0.411609113
939,-0.0555416718
940,0.254916668
941,0.107258379
942,-0.417649537
943,-0.00242646853
944,0.51954335
945,0.366005868
946,-0.541666687
947,-0.197139665
948,0.385661215
949,-0.3970626
950,-1.27104723
951,0.102461956
952,-0.296710759
953,0.180854484
954,0.497205049
955,0.154857963
956,0.485793769
957,0.0780765191
958,0.157921091
959,0.478809536
960,-0.236998945
961,-0.0484563261
962,-0.392562687
963,-0.749755681
964,-0.242232591
965,-0.212868825
966,-0.00347914617
967,0.13478978
968,0.136496693
969,-1.00403714
970,0.180319503
971,0.204997003
972,0.66760844
973,0.351606578
974,-0.121874526
975,-0.624105871
976,-0.551271737
977,-0.0984289274
978,0.125596195
979,0.0431026854
980,-0.319206178
981,-0.267196327
982,-0.0493190959
983,-0.0914065167
984,0.477470368
985,-0.255972445
986,-1.02909005
987,-0.467924386
988,-0.178460732
989,-0.0775025487
990,0.561712205
991,-0.229411811
992,-1.11717439
993,-0.232459605
994,0.359467447
995,0.880717158
996,0.770880401
997,0.11771705
998,0.253472626
999,1.16398036
1000,-0.254576862
1001,0.0612003691
1002,0.047206752
1003,0.289457321
1004,-0.119788498
1005,-0.0671028122
1006,-1.03446269
1007,0.422202677
1008,0.0890363082
1009,0.26908645
1010,-0.0112975985
1011,0.212425634
1012,-0.366557568
1013,0.519811869
1014,-0.28241387
1015,-0.687421322
1016,-0.230669796
1017,0.681256294
1018,0.124732025
1019,-0.414800823
1020,0.500665605
1021,0.052622579
1022,-0.692254126
1023,-0.132519871
1024,0.172998577
1025,0.0331506543
1026,1.21986139
1027,0.426982552
1028,0.161740556
1029,0.00447120611
1030,-0.14825207
1031,0.0490492135
1032,-0.177327201
1033,0.935278714
1034,-0.336960256
1035,-0.257189453
1036,0.16845344
1037,1.0607096
1038,-0.341527462
1039,0.0980788618
1040,-0.827348292
1041,0.153600886
1042,-0.127273455
1043,0.0980154648
1044,0.0205945186
1045,-0.974990368
1046,0.545290768
1047,-0.057439182
1048,-0.651707649
1049,-0.238011092
1050,-0.132892996
1051,-0.110654451
1052,-0.455272734
1053,-0.108412795
1054,0.456548125
1055,-0.165275857
1056,0.0990664735
1057,-0.293421298
1058,-0.0192705151
1059,-0.190186888
1060,0.0997857824
1061,0.0644135401
1062,-0.163728058
1063,-0.582443893
1064,-0.0946531072
1065,-0.446330905
1066,0.104590222
1067,-0.282025427
1068,0.214839637
1069,-0.10042087
1070,1.12457371
1071,-0.342547476
1072,-0.20924522
1073,-0.605833352
1074,0.191030845
1075,0.644876063
1076,0.631038845
1077,-0.504218876
1078,0.378403872
1079,-0.174259275
1080,0.0338188782
1081,-0.172861218
1082,0.724068522
1083,0.090112187
1084,-0.0649800822
1085,-0.0670856014
1086,-0.724537075
1087,-0.00999592431
1088,0.166397199
1089,-0.0910729915
1090,-0.37228322
1091,0.36281544
1092,0.506182671
1093,0.128087223
1094,-0.000758072187
1095,-0.00535163749
1096,-0.878584087
1097,0.881229997
1098,0.266331106
1099,0.473420918
1100,-0.321976304
1101,0.199918717
1102,-0.0289283749
1103,-0.0726074725
1104,-0.381174594
1105,0.132324368
1106,-0.363823175
1107,-0.0913418755
1108,0.211920455
1109,0.326001495
1110,0.0467592254
1111,0.00671600504
1112,-0.325132966
1113,0.325805426
1114,0.0593109243
1115,-0.303219318
1116,0.478769839
1117,-0.470736593
1118,-0.09973488
1119,-0.128129795
1120,-0.708665729
1121,0.0370769389
1122,0.040638186
1123,-0.920610189
1124,0.0824693367
1125,0.250798047
1126,-0.105889007
1127,-0.303918183
1128,0.140190154
1129,0.373602211
1130,0.297531366
1131,-0.0538713075
1132,0.0647297427
1133,-0.244661018
1134,0.673320591
1135,-0.556879163
1136,-0.109566964
1137,-0.292503655
1138,-0.191087082
1139,0.14752996
1140,-0.333553284
1141,-0.219735518
1142,-0.115406133
1143,0.733080685
1144,0.0690555125
1145,-0.326769978
1146,0.552241206
1147,0.200050324
1148,0.108331695
1149,0.0629022121
1150,-0.19215101
1151,0.15693976
1152,-0.701947451
1153,-0.222118035
1154,-0.664498329
1155,1.37038946
1156,0.192634299
1157,-0.0528255403
1158,-0.0566490553
1159,0.354932934
1160,-0.439775079
1161,0.761640906
1162,-0.182393327
1163,-0.0300388671
1164,-0.184044555
1165,-0.0774561316
1166,0.307325363
1167,-0.0119302245
1168,0.275343746
1169,-0.21959585
1170,-0.403575987
1171,-0.34680897
1172,-1.06062388
1173,-0.224258274
1174,-0.00197178242
1175,-0.339935154
1176,-0.321310163
1177,-0.52049768
1178,0.318997741
1179,-0.243050188
1180,0.278782248
1181,-0.166213676
1182,0.370340943
1183,0.085809432
1184,-0.464572728
1185,-0.104681499
1186,0.883560896
1187,-0.22443147
1188,0.643306971
1189,0.323283404
1190,0.76559633
1191,-0.189472198
1192,-0.498158634
1193,0.0295967627
1194,0.55115217
1195,-0.0867039636
1196,-0.115243331
1197,-1.05818033
1198,0.00314451777
1199,-0.685959399
1200,-0.221075118
1201,-0.383035868
1202,-0.0881358013
1203,0.179749385
1204,1.19058561
1205,-1.08676863
1206,0.0750292987
1207,0.604668796
1208,0.537994862
1209,-0.525170803
1210,0.0909130946
1211,0.376956493
1212,-0.227690518
1213,-0.26842466
1214,0.253046215
1215,-0.561369956
1216,0.113085106
1217,-0.27159825
1218,-1.28876436
1219,-0.675436616
1220,-0.331896186
1221,-0.671005666
1222,-0.108678415
1223,0.102761798
1224,-0.122705854
1225,-0.450376958
1226,0.135143712
1227,0.0574207418
1228,0.113173395
1229,-0.707620144
1230,-0.312802702
1231,0.06095355
1232,0.472673953
1233,0.259470522
1234,0.0456461273
1235,0.024191821
1236,-0.00560013764
1237,0.270296574
1238,0.0253300555
1239,-0.025814224
1240,0.511134028
1241,-0.0176833533
1242,-0.0451136418
1243,-0.0594680123
1244,-0.0360474512
1245,0.352540553
1246,1.22776926
1247,0.0347622633
1248,-0.672763288
1249,-0.113109238
1250,0.570334315
1251,0.176943079
1252,-0.142183691
1253,0.312751621
1254,-0.940591037
1255,-0.03656625
1256,-0.324517727
1257,-0.261223704
1258,0.0674458817
1259,0.764670908
1260,-0.615565836
1261,-0.429569036
1262,-0.192659691
1263,0.472649544
1264,-0.164455682
1265,-0.0976060927
1266,0.045179721
1267,0.602371633
1268,-1.7266587
1269,0.884901166
1270,-0.283802092
1271,0.497397155
1272,0.272728473
1273,0.170170039
1274,-0.358055592
1275,-0.0174602624
1276,0.217387587
1277,0.422749579
1278,0.388979018
1279,0.183312058
1280,0.689246237
1281,-0.347034991
1282,0.638105512
1283,-0.874994516
1284,-0.735856473
1285,0.674728632
1286,-0.202624112
1287,0.0336832404
1288,0.265743375
1289,-0.36753878
1290,-0.338495165
1291,0.424839795
1292,0.208996788
1293,-0.172193184
1294,-0.224915415
1295,0.474378943
1296,0.533342004
1297,-0.084367387
1298,0.479539901
1299,0.38435626
1300,-0.25158146
1301,-0.542091668
1302,-0.224852026
1303,-0.121055484
1304,-0.214399159
1305,0.325604707
1306,0.013323443
1307,-0.161677763
1308,0.0557301752
1309,0.0787807629
1310,0.0189665779
1311,0.273597836
1312,-0.0296072476
1313,-0.556614816
1314,-0.766775489
1315,0.349472106
1316,0.0370076559
1317,0.122809507
1318,0.130966142
1319,0.264788032
1320,-0.600397706
1321,0.13641496
1322,-0.0884070024
1323,0.220807731
1324,-0.176071778
1325,0.108285852
1326,-0.0201059096
1327,0.327090144
1328,-0.386478275
1329,-0.31272155
1330,0.432479888
1331,0.0959931687
1332,0.679270685
1333,0.287932664
1334,0.23549065
1335,-0.731170475
1336,0.0385998972
1337,0.0879336372
1338,-0.133252695
1339,-0.50373596
1340,0.0582374707
1341,-0.204715386
1342,-0.0724048615
1343,0.130053267
1344,-0.49823603
1345,-0.0983766839
1346,1.35372913
1347,-0.928194165
1348,0.31244415
1349,-0.347835094
1350,-0.107802495
1351,-0.0459278747
1352,-0.192835748
1353,0.758381665
1354,-0.289142668
1355,-0.0163536984
1356,-0.892702758
1357,0.287986606
1358,0.42943722
1359,-0.114383869
1360,-0.442438632
1361,-0.26991272
1362,0.545205891
1363,0.243834794
1364,-0.293321669
1365,0.439905643
1366,-0.0276968088
1367,-0.00196628086
1368,-0.350850314
1369,-0.952708066
1370,-0.579595864
1371,0.673751652
1372,-0.0729663298
1373,0.0861263946
1374,-0.800394833
1375,-0.219169393
1376,0.612899423
1377,-0.0535122678
1378,0.423287541
1379,-0.354453892
1380,0.884494841
1381,-0.467785925
1382,0.978213191
1383,0.538790524
1384,0.187312469
1385,0.115906343
1386,-0.0410694629
1387,-0.252788961
1388,0.0645690262
1389,-0.177044168
1390,0.0362350941
1391,0.119827785
1392,0.0807894394
1393,0.11135605
1394,-0.114469729
1395,-0.571951687
1396,0.752762735
1397,-0.200711295
1398,-0.952164054
1399,0.404627264
1400,0.626779675
1401,-0.685685992
1402,-0.0667517409
1403,0.608513594
1404,-0.00139287615
1405,-0.123517863
1406,0.000106123742
1407,-0.271069378
1408,0.368813097
1409,0.0192192756
1410,0.332743227
1411,0.156311557
1412,-0.262367189
1413,-0.647856712
1414,-0.18543905
1415,-0.535936415
1416,-0.134233251
1417,-0.725640595
1418,-0.116198041
1419,-0.272837728
1420,-0.166555211
1421,0.658000708
1422,0.432535201
1423,0.154008687
1424,-0.948598027
1425,-0.0989383459
1426,0.361473888
1427,0.879385471
1428,0.339148581
1429,1.06050181
1430,0.632046819
1431,0.295550406
1432,0.0242791325
1433,-0.939785182
1434,-0.214816913
1435,-0.069575116
1436,-0.382337302
1437,-0.161926895
1438,-1.06120443
1439,-0.189300239
1440,-0.555233717
1441,0.377833605
1442,0.217921287
1443,-0.0403822586
1444,0.165920824
1445,-0.276607811
1446,-0.922502697
1447,-0.352852076
1448,0.479696453
1449,-0.529079378
1450,-0.212921605
1451,0.466656208
1452,-0.166924745
1453,0.0701081455
1454,0.0976279378
1455,-0.321820825
1456,0.495936215
1457,0.410553664
1458,0.0141181834
1459,-1.00602472
1460,-1.29636443
1461,0.176816523
1462,2.31864357
1463,-0.0784565359
1464,0.314435542
1465,-0.0522728413
1466,-0.622599602
1467,0.00412146701
1468,0.177362978
1469,0.247361466
1470,0.334531784
1471,0.130648509
1472,0.580548346
1473,0.363592774
1474,0.444654346
1475,1.03601825
1476,-0.927651286
1477,0.878242016
1478,-0.442397952
1479,0.167038724
1480,0.544826806
1481,-0.828801572
1482,0.672246277
1483,0.0675371066
1484,0.813679516
1485,0.370145172
1486,-0.484265685
1487,0.109878235
1488,-0.318102658
1489,0.122725733
1490,0.399752349
1491,0.934584796
1492,-0.16460523
1493,-0.0359266102
1494,-0.231428832
1495,0.186564967
1496,0.78102839
1497,1.25071049
1498,-0.00810165145
1499,0.182007313
1500,0.571951926
1501,-0.547272086
1502,-0.397172391
1503,0.176859632
1504,0.303003311
1505,-0.166562796
1506,-0.757523715
1507,0.413823158
1508,-0.0840165988
1509,-0.153030366
1510,-0.0402853042
1511,-0.139606133
1512,0.564785421
1513,0.591510236
1514,-0.45873794
1515,0.267627776
1516,0.373271614
1517,-0.0232415237
1518,0.303101838
1519,-0.700811327
1520,0.540676296
1521,0.468330026
1522,0.0790660754
1523,-0.33599472
1524,0.573572934
1525,-0.0863559097
1526,-1.49682832
1527,-0.370595694
1528,0.0523340777
1529,0.355483592
1530,-0.221618578
1531,-0.508427799
1532,0.0570721701
1533,-0.0689455569
1534,0.181414127
1535,0.0628211498
1536,-0.831269681
1537,0.253183335
1538,-0.6511814
1539,-0.522105336
1540,-0.0923550576
1541,0.482853472
1542,0.11075931
1543,0.250292033
1544,0.188678965
1545,-0.283184022
1546,0.143565327
1547,0.128661111
1548,0.0463108718
1549,-0.225079551
