,0
335,0.0157703515
336,-0.0483511128
337,0.00228098291
338,0.00625487557
339,-0.0269209687
340,0.0227963664
341,-0.0323084965
342,-0.016137518
343,0.00899735838
344,-0.0627456009
345,0.0757902637
346,0.0284702852
347,0.0553275049
348,0.0235014055
349,-0.0337221064
350,-0.0552151576
351,-0.0530753061
352,0.143798783
353,-0.0030041032
354,0.0333009511
355,0.00193621218
356,0.0235469267
357,0.00808781106
358,-0.0194852129
359,-0.0177400503
360,-0.0430987664
361,-0.00569935981
362,-0.0176028386
363,-0.0786359087
364,-0.106119432
365,0.00132208003
366,-0.0337890387
367,0.249882758
368,0.127787858
369,-0.0268459767
370,-0.0101845013
371,-0.0492362306
372,0.0053967312
373,-0.0146696996
374,-0.0229565576
375,0.125739619
376,0.0129329972
377,0.0488797911
378,-0.00793579873
379,-0.0453049503
380,-0.0380122475
381,-0.0554182902
382,-0.0536682606
383,0.0206796732
384,0.0572127551
385,0.0761900023
386,0.00716393068
387,0.177947998
388,-0.0248114709
389,-0.0255176034
390,-0.0604538843
391,0.122332014
392,0.055045981
393,-0.0060547227
394,0.0856729969
395,0.0866002291
396,0.0510407835
397,-0.184000731
398,-0.0542736873
399,0.0239073094
400,-0.0676310211
401,0.00805203989
402,0.0274654701
403,-0.0362879671
404,0.0561701953
405,-0.0311730467
406,-0.00836808421
407,0.0620039627
408,-0.0203172769
409,0.0437599644
410,0.0116917947
411,-0.00674041919
412,0.148037404
413,0.0679007173
414,-0.0215547383
415,0.050544966
416,0.0953880996
417,-0.0787074193
418,-0.0313778631
419,-0.0791183114
420,-0.00190487632
421,-0.0451305993
422,0.0023687724
423,-0.000272214704
424,0.132168651
425,0.03366955
426,-0.0020594981
427,-0.0554712489
428,0.0335019566
429,-0.0370739959
430,-0.0169601385
431,-0.0414756238
432,-0.0154009936
433,0.117671303
434,-0.0160282552
435,0.108207859
436,0.0295927264
437,0.0772455856
438,-0.104502432
439,-0.0114820609
440,-0.0270369872
441,0.11745169
442,-0.0232506543
443,-0.0259071924
444,-0.0271014925
445,-0.0648366436
446,0.0375242196
447,0.0609193482
448,-0.0119991545
449,0.00286147743
450,-0.0610207394
451,-0.0407260768
452,0.00553715508
453,0.0321750119
454,0.0215657856
455,-0.0169628505
456,-0.0263928007
457,0.104684547
458,-0.0318462923
459,0.124800555
460,-0.00339935836
461,0.0901216418
462,-0.0547371097
463,-0.0305928886
464,-0.0248453561
465,-0.0609838329
466,0.0287502594
467,0.0509081483
468,-0.0218589287
469,0.055403702
470,0.0179495048
471,-0.00964965113
472,0.0688858479
473,0.106493495
474,0.135496691
475,-0.0650178269
476,-0.0189995989
477,-0.0699202716
478,0.105567552
479,-0.076813139
480,-0.0422269963
481,0.0933762491
482,0.00776535366
483,0.0173461996
484,-0.0740548521
485,-0.0606102757
486,-0.0259946231
487,0.0555425473
488,0.0563957952
489,0.060941603
490,0.0989997536
491,0.007902693
492,0.00664843293
493,-0.100820258
494,0.0515678674
495,-0.0237248298
496,-0.0688403696
497,-0.0241477229
498,0.131751239
499,-0.00373210921
500,-0.163220242
501,0.00522354245
502,0.105287328
503,0.0483939759
504,0.0455832481
505,0.17846252
506,0.0453304835
507,0.124310113
508,-0.0666564852
509,-0.0710725933
510,0.0102669364
511,0.0110048708
512,-0.0621358529
513,0.0308923274
514,0.0116801029
515,-0.0171746574
516,-0.063822411
517,-0.01525327
518,0.0391622558
519,0.135944515
520,-0.0604193024
521,0.0115097053
522,-0.0141711906
523,0.0176370926
524,0.0867835954
525,0.00754929893
526,0.148182705
527,-0.00154608337
528,-0.0360781439
529,-0.0172113515
530,0.108652413
531,0.0440179892
532,-0.0251857024
533,0.0118262982
534,-0.074327603
535,-0.0222945306
536,-0.0609339364
537,-0.00647609169
538,0.00229215669
539,0.0666498765
540,0.0703707263
541,0.0170251094
542,0.0652834028
543,-0.0554631241
544,-0.0280141979
545,-0.117768243
546,-0.0162540842
547,0.0223794058
548,0.131957665
549,0.0366832614
550,-0.00235296134
551,0.0112532545
552,0.164453447
553,0.0446560606
554,-0.0203699693
555,0.0159979947
556,0.0195306949
557,-0.0434000343
558,-0.0333088897
559,-0.0663241073
560,-0.0408617221
561,-0.0378071517
562,-0.0144043937
563,-0.0408474393
564,-0.0502025038
565,-0.0337865576
566,0.00908200629
567,0.0564679354
568,0.205937549
569,0.0400275961
570,0.0243544597
571,0.0561218522
572,-0.0107524404
573,0.0235047042
574,-0.00998132862
575,0.0919863433
576,-0.0152267125
577,0.0165260602
578,-0.0786105916
579,-0.0353264734
580,-0.0112730404
581,0.0227897037
582,-0.0322228335
583,0.0234538857
584,0.0491964482
585,0.0045364555
586,-0.0410505645
587,0.10432402
588,-0.0279226657
589,-0.0291682296
590,-0.011406811
591,-0.00135598821
592,0.0516506732
593,-0.0408453606
594,0.0723686591
595,0.022000907
596,-0.0693593472
597,0.0835658759
598,-0.0211774688
599,-0.0147267701
600,-0.0367804728
601,-0.0121370973
602,0.063991487
603,-0.000546388328
604,0.125152797
605,0.0130474828
606,0.0499441549
607,0.0487082005
608,-0.00903916266
609,-0.0614234172
610,-0.00477462541
611,-0.00529876864
612,0.0899759978
613,0.0221449081
614,0.0166003853
615,-0.0391153879
616,0.0444658697
617,-0.0127715226
618,-0.0346831903
619,0.00377129274
620,-0.00665050279
621,-0.00165085471
622,-0.0379513316
623,-0.00755080255
624,0.055795487
625,-0.00936125498
626,0.00921538845
627,-0.0243322905
628,0.0861547887
629,-0.0184104629
630,-0.0360255577
631,0.179363698
632,-0.0474249497
633,-0.0837717429
634,-0.0547115505
635,-0.0188375451
636,0.0153742339
637,-0.0281717535
638,-0.00165978365
639,0.138745815
640,0.128602415
641,-0.0642774999
642,0.205537826
643,-0.041832611
644,0.0528266318
645,-0.0384688526
646,0.00590471271
647,-0.00945438724
648,-0.0552613214
649,-0.079793863
650,-0.0659503415
651,-0.0626378953
652,-0.00937791076
653,0.186163157
654,0.00624958146
655,0.0682489872
656,0.0718421489
657,-0.0184497982
658,-0.010123888
659,-0.045969706
660,0.0194622558
661,0.177897468
662,-0.0372640342
663,-0.0467353128
664,-0.0298731886
665,-0.0555704534
666,0.0106406314
667,-0.0305360761
668,-0.0214761011
669,0.016663326
670,0.0420172103
671,0.0132900495
672,0.0705134347
673,-0.111144006
674,-0.0764642954
675,-0.0528506599
676,0.0359485708
677,-0.0383176729
678,0.0994141102
679,0.0866372287
680,0.0219242759
681,0.0290073473
682,-0.0398008339
683,0.0216690432
684,-0.026476413
685,-0.0757729262
686,0.0467224382
687,-0.0618621111
688,0.168511108
689,-0.0375586636
690,-0.00745079201
691,0.164282799
692,-0.0387046635
693,-0.0380280837
694,-0.0539862737
695,-0.00855163019
696,0.00504488684
697,-0.011420818
698,-0.0316158943
699,0.0713289976
700,-0.000294491067
701,0.00424408307
702,0.0398280919
703,0.0669632256
704,0.0176018011
705,0.0130291795
706,0.186875552
707,-0.0603845902
708,-0.0693078041
709,-0.075690493
710,0.018431548
711,0.0146626337
712,-0.0700813606
713,-0.00241661351
714,-0.0493786223
715,-0.0512641184
716,-0.0662974715
717,-0.0212267656
718,0.113155536
719,0.209284917
720,-0.0137020694
721,-0.0851453617
722,-0.0314875059
723,0.0610033795
724,0.0763648376
725,0.0684404522
726,0.0341794714
727,0.0287171192
728,-0.0861361474
729,0.0979859233
730,0.0574344434
731,0.00930036511
732,-0.027659731
733,-0.0123219639
734,-0.00354462513
735,-0.00601199036
736,-0.0225412492
737,-0.0576396212
738,0.0612693653
739,0.0161368269
740,0.0844145268
741,0.0960585475
742,-0.011844568
743,-0.0177894458
744,-0.042235408
745,-0.0753677487
746,-0.0568302535
747,-0.0137573276
748,-0.0418178067
749,0.118167393
750,0.0067141531
751,-0.0368629433
752,0.0618248247
753,0.0386916213
754,0.00777279306
755,0.0770828277
756,0.0105430372
757,0.147883505
758,-0.0474599786
759,-0.0183007102
760,0.107415505
761,-0.0361429453
762,0.0642810315
763,-0.0134754833
764,0.0387254395
765,-0.0630252063
766,0.0227734465
767,-0.106907353
768,0.112352572
769,-0.0274817254
770,-0.0474617966
771,-0.0290657114
772,-0.0579162538
773,0.0566553697
774,0.016734669
775,0.173957959
776,0.00308236806
777,-0.00558547582
778,-0.00578924268
779,0.00264267367
780,-0.00960776117
781,-0.0309965666
782,0.0109297596
783,0.0136031732
784,0.0774292946
785,0.0295477919
786,0.023579089
787,0.121255815
788,-0.0700568408
789,-0.0248904545
790,0.00829109177
791,0.0218277816
792,0.0351637006
793,-0.0739435181
794,0.0272765514
795,-0.0710590109
796,-0.0268170685
797,0.121826455
798,-0.00724685006
799,0.00463087671
800,-0.050356932
801,0.011654092
802,0.0161916241
803,-0.00858484022
804,0.0929344818
805,0.0138150901
806,-0.00517605059
807,0.052221179
808,0.00574706262
809,-0.0494877882
810,0.0709616914
811,-0.0469795093
812,0.063255161
813,-0.0273187216
814,0.014157326
815,-0.0727613568
816,-0.019657772
817,0.0171122812
818,-0.00349165616
819,0.0453885794
820,-0.00548261823
821,-0.0180171188
822,-0.0288715437
823,0.0171807744
824,0.111431077
825,0.0110682491
826,0.00420579268
827,0.00150684128
828,-0.0193250701
829,-0.0460825674
830,-0.0481215455
831,0.0310167391
832,-0.0223036092
833,-0.0226162039
834,0.00633795094
835,0.00156616908
836,0.00961574726
837,-0.00328124175
838,0.0139191328
839,0.0623597689
840,0.0714118555
841,-0.0583939515
842,0.17073442
843,-0.038586963
844,0.069265753
845,-0.0138417426
846,0.00124641135
847,-0.0281330366
848,-0.0133332815
849,-0.0931839496
850,-0.0533440746
851,-0.0264799576
852,0.0104056187
853,0.173192114
854,-0.0147703895
855,0.056486439
856,0.0187251549
857,-0.0462117754
858,-0.00351771852
859,-0.0589519218
860,0.0148527911
861,0.161852017
862,0.00382756954
863,-0.0450247154
864,-0.0532241762
865,-0.0267923921
866,0.018704528
867,-0.046385508
868,-0.0177002195
869,0.00210042018
870,0.00919382554
871,0.0965035781
872,0.00438308856
873,-0.026799228
874,-0.0480537936
875,-0.0370430388
876,-0.00802008808
877,-0.0331399702
878,0.113991618
879,-0.0118452115
880,-0.022252487
881,0.0284738299
882,-0.00712731341
883,-0.0366429761
884,-0.0477259569
885,-0.031380821
886,0.0223319046
887,-0.00204393687
888,0.145012394
889,-0.0339898467
890,-0.0157560278
891,0.17919296
892,-0.0772279948
893,-0.0397858284
894,-0.0506428741
895,-0.00243163155
896,0.0599707887
897,-0.049380336
898,0.0108689833
899,0.0110226907
900,-0.0108941114
901,0.0344062559
902,0.0393322185
903,0.0120612578
904,-0.0329141431
905,0.000346290297
906,0.156017825
907,-0.0186880957
908,-0.0778250843
909,-0.02813177
910,0.0775963441
911,0.00234755338
912,-0.0363702066
913,-0.111499138
914,-0.055071272
915,-0.0351631157
916,-0.0816890076
917,-0.0373807997
918,0.131700203
919,0.197150052
920,-0.0186789408
921,-0.0797232762
922,-0.0487881862
923,0.042624224
924,0.106684648
925,0.0178460274
926,0.0671584979
927,-0.0493002199
928,-0.051458668
929,0.0913529173
930,0.0780574307
931,0.0221463814
932,-0.0101850452
933,0.0286868401
934,-0.00928251725
935,-0.0424075052
936,-0.00181246549
937,-0.0378533378
938,0.0457396656
939,-0.0536241867
940,0.044797685
941,0.0999903604
942,-0.125595734
943,0.0607245117
944,-0.0351057351
945,-0.0392380208
946,0.0116200503
947,-0.0468879044
948,-0.0292537101
949,0.0958201662
950,-0.0597111024
951,0.0262836944
952,0.0676607266
953,0.000643587438
954,0.00810818933
955,0.0429017469
956,0.0432663783
957,-0.039624162
958,0.00938483793
959,-0.0518567748
960,-0.0348514915
961,0.0275018215
962,-0.0134479273
963,-0.0133275772
964,-0.0405754708
965,-0.0394259542
966,0.00840747077
967,-0.020994924
968,0.0972705707
969,0.0433095433
970,-0.0447558016
971,-0.0294537526
972,-0.05621133
973,0.0403716452
974,0.0216314215
975,0.156091079
976,-0.0421541072
977,-0.0231770407
978,0.03609474
979,-0.0104638636
980,-0.0390562899
981,-0.0335939117
982,-0.0693945289
983,0.0114879543
984,0.0969146565
985,0.0718672797
986,0.00303073227
987,0.225843892
988,-0.0927684978
989,-0.0654620826
990,-0.0267999526
991,0.0628951192
992,0.0152500179
993,-0.0608198568
994,0.0391453207
995,-0.0194977894
996,-0.0495023318
997,0.0758538321
998,-0.0198681708
999,0.015955288
1000,-0.0180689711
1001,0.0040584309
1002,-0.0130194202
1003,-0.0328139849
1004,0.0864023715
1005,-0.0189693887
1006,-0.0288185347
1007,0.072712481
1008,0.0186803397
1009,-0.0163684674
1010,-0.020014571
1011,-0.0178146213
1012,0.0518872738
1013,0.0357764401
1014,0.000150318025
1015,0.0254808646
1016,-0.020603627
1017,0.0635965988
1018,-0.0481728949
1019,-0.00337921968
1020,0.01385005
1021,-0.0392602719
1022,0.0201079957
1023,-0.0177506842
1024,0.0513602868
1025,-0.0179116819
1026,-0.0470900349
1027,-0.0123447552
1028,0.0527034104
1029,0.0253239777
1030,-0.0217221472
1031,-0.0588593856
1032,-0.0160932876
1033,0.0193840358
1034,-0.0106612137
1035,0.0594814979
1036,0.0222487077
1037,0.05881989
1038,-0.017923465
1039,0.00927620754
1040,-0.00157124072
1041,0.0369436927
1042,0.0716069192
1043,-0.0125500588
1044,0.00711824093
1045,-0.0253223814
1046,-0.0214591492
1047,0.0181197915
1048,0.0172458943
1049,-0.0616722703
1050,-0.0271862317
1051,-0.0126798656
1052,-0.0151165035
1053,0.0650835261
1054,0.0199039318
1055,-0.00311042345
1056,0.0290064067
1057,-0.0421057455
1058,0.0406414904
1059,-0.0187740661
1060,-0.0229479074
1061,0.096996069
1062,-0.0238807891
1063,-0.0404597521
1064,-0.028945636
1065,-0.0457667485
1066,0.0279771648
1067,-0.00746091688
1068,-0.00318074645
1069,0.0558354333
1070,-0.0347347744
1071,0.0270367656
1072,0.0366019569
1073,-0.00423748884
1074,-0.00992233399
1075,-0.0246313624
1076,0.0402597561
1077,-0.0882197097
1078,0.172804013
1079,-0.0384151302
1080,0.0731138438
1081,0.0282038245
1082,-0.00700778421
1083,-0.0508056507
1084,-0.0395848304
1085,-0.0329827033
1086,-0.0384380631
1087,0.00239772419
1088,0.0993751138
1089,0.00219893851
1090,0.0335238688
1091,0.0715106055
1092,0.0393338762
1093,-0.0111627067
1094,0.0365208276
1095,-0.0753151774
1096,-0.0737230107
1097,-0.0363463536
1098,0.0604454465
1099,-0.00034408574
1100,-0.0992780104
1101,0.0062120324
1102,0.0565553308
1103,0.0410218835
1104,-0.00627282402
1105,0.0723133683
1106,0.03919103
1107,0.10953936
1108,-0.0587927178
1109,0.000233369006
1110,-0.00107157417
1111,0.0200691018
1112,-0.0609788895
1113,0.0128684472
1114,-0.00303855003
1115,0.00609064521
1116,-0.0780179352
1117,0.0111896293
1118,0.0267266948
1119,0.13075006
1120,-0.0438547507
1121,0.00366015965
1122,-0.00183842634
1123,-0.022532437
1124,-0.0192456525
1125,-0.0752577782
1126,0.127328157
1127,0.0244365763
1128,-0.0007233551
1129,0.113335103
1130,0.00314823491
1131,0.0242237784
1132,-0.0726547092
1133,0.0946401358
1134,-0.0468530543
1135,0.0732284114
1136,-0.0786924213
1137,-0.0721959248
1138,0.0396135189
1139,0.0781564191
1140,0.0126947314
1141,0.105378471
1142,0.00695720315
1143,-0.0125615112
1144,-0.0360487029
1145,-0.0175032783
1146,-0.0368087813
1147,-0.0623222664
1148,-0.0582754575
1149,0.1509251
1150,-0.0620586686
1151,0.0533182621
1152,0.0628188923
1153,-0.00833430141
1154,-0.0136403842
1155,0.00327527197
1156,0.0255922507
1157,-0.0521746539
1158,-0.012504898
1159,0.0455095507
1160,-0.0454940088
1161,0.0288781468
1162,-0.0130781708
1163,0.0194295794
1164,-0.0617385022
1165,0.00337748742
1166,0.00477223936
1167,0.000728617131
1168,0.0921399966
1169,0.00154393911
1170,0.0484618507
1171,-0.0358020104
1172,-0.0416265503
1173,0.0318609141
1174,-0.0653944314
1175,0.116974838
1176,0.0184093323
1177,-0.0274347719
1178,-0.00554449204
1179,0.0222927555
1180,0.00886405911
1181,0.0150211379
1182,0.00103288202
1183,-0.00178761513
1184,0.0772086158
1185,-0.024396738
1186,0.000817596389
1187,0.0336586982
1188,-0.0581989549
1189,-0.0044278116
1190,0.0428661332
1191,-0.041889254
1192,0.0491242334
1193,-0.0464849584
1194,0.0432664678
1195,-0.0282954387
1196,-0.0664655864
1197,0.116132818
1198,-0.01017127
1199,-0.0126371384
1200,-0.01184751
1201,-0.0618323386
1202,0.0229026135
1203,0.0227814838
1204,0.129894823
1205,0.013488763
1206,0.0438029394
1207,0.102558181
1208,-0.0611726716
1209,-0.0177843384
1210,0.0301007666
1211,-0.0398748778
1212,0.116623089
1213,-0.0249703471
1214,0.0104807587
1215,-0.0283640325
1216,0.0152626289
1217,0.0113063911
1218,-0.000961907499
1219,-0.0437470339
1220,-0.0250627585
1221,-0.0393536352
1222,0.0320225358
1223,0.0102758659
1224,-0.0110884523
1225,0.0204148758
1226,-0.000791001949
1227,0.0544230305
1228,0.0269035902
1229,-0.0196808074
1230,-0.028573323
1231,0.202718496
1232,-0.0995487869
1233,-0.0328212269
1234,-0.114051558
1235,-0.0539109707
1236,0.00327095622
1237,-0.0217255205
1238,0.0244412925
1239,0.191328466
1240,0.0572651438
1241,-0.0407382287
1242,0.0871151835
1243,-0.00316432444
1244,0.0498432666
1245,-0.040977098
1246,0.0694303885
1247,-0.0208311975
1248,-0.0323955119
1249,-0.0572529659
1250,-0.049327895
1251,-0.0664230213
1252,0.0700449198
1253,0.0588141158
1254,0.0779282227
1255,0.0672129169
1256,0.0888618529
1257,-0.0406413376
1258,-0.0137069784
1259,-0.0429383367
1260,6.32787851e-05
1261,0.0985932499
1262,-0.0361474864
1263,-0.000146002218
1264,-0.0609872937
1265,-0.0138217323
1266,-0.0165760238
1267,-0.0301688295
1268,3.63063082e-05
1269,0.0437987521
1270,0.202152833
1271,-0.0570312291
1272,-0.0102427648
1273,-0.0418012068
1274,-0.0121988356
1275,-0.00117405038
1276,-0.109424584
1277,-0.0519142896
1278,0.100456558
1279,0.0535690598
1280,-0.0403229371
1281,-0.0252190679
1282,0.032372959
1283,-0.018139841
1284,0.048938863
1285,-0.0744713172
1286,-0.0604646094
1287,0.0118617909
1288,0.111083888
1289,0.0230926722
1290,0.0127667636
1291,0.170811638
1292,-0.0192759894
1293,-0.0344974399
1294,-0.0191535447
1295,-0.0769794434
1296,-0.0963826478
1297,0.00415543932
1298,-0.0846598446
1299,0.195684507
1300,-0.00914126914
1301,0.0433572605
1302,0.0879972503
1303,-0.00562307145
1304,0.0269935802
1305,-0.0213985685
1306,0.0159052312
1307,-0.0449284129
1308,-0.0340474024
1309,-0.00223798933
1310,-0.0366642587
1311,0.0265155993
1312,0.0451702289
1313,-0.0131492903
1314,0.0345977917
1315,-0.0326604359
1316,-0.0705676004
1317,0.0425095744
1318,0.0244344119
1319,0.0798139796
1320,-0.0042733103
1321,-0.0655149668
1322,0.0675855502
1323,0.0638394207
1324,0.0507297926
1325,-0.00749202166
1326,0.112111606
1327,-0.0111034941
1328,-0.160453856
1329,0.102075599
1330,0.046465192
1331,0.0173463989
1332,0.0666772723
1333,-0.00323011633
1334,0.032254532
1335,-0.048903022
1336,-0.0844849348
1337,-1.81054929e-05
1338,0.0736175179
1339,0.0139526241
1340,0.113107547
1341,0.0968878791
1342,-0.0857452676
1343,0.0080209719
1344,-0.0763611495
1345,-0.100850552
1346,-0.0215738136
1347,-0.0138066988
1348,0.0055128932
1349,0.166966528
1350,0.0200997293
1351,-0.00790048391
1352,0.0136799589
1353,-0.00779358996
1354,0.0800690278
1355,0.0365158133
1356,-0.0391701609
1357,0.103191778
1358,-0.0956177935
1359,0.0559289157
1360,0.00905407872
1361,0.0669014752
1362,-0.00922037568
1363,-0.00213572383
1364,-0.0784702227
1365,-0.0239058547
1366,0.131452277
1367,-0.127317756
1368,0.186283842
1369,0.000667618471
1370,0.00891369022
1371,-0.0136031918
1372,-0.0520234071
1373,0.00736288121
1374,0.0610929132
1375,0.0938066766
1376,-0.0307450537
1377,0.0270564836
1378,-0.0113151707
1379,-0.0197439939
1380,0.000368372246
1381,-0.00142775779
1382,0.0273324139
1383,-0.0019111851
1384,0.0296927057
1385,-0.0230963808
1386,0.0194297172
1387,0.0661988184
1388,-0.054649204
1389,-0.0127010019
1390,0.0965714976
1391,-0.0074556442
1392,-0.00762009481
1393,-0.0552450344
1394,0.0310425647
1395,-0.0189149808
1396,-0.0616478994
1397,0.205045789
1398,-0.0632416159
1399,0.0203730762
1400,-0.0536896735
1401,-0.11098358
1402,0.00459102867
1403,0.0146861197
1404,0.208798587
1405,0.114196256
1406,-0.0225782543
1407,0.0977039635
1408,-0.0237056296
1409,-0.062861532
1410,0.0613632947
1411,-0.0610225648
1412,0.132051662
1413,-0.0521803014
1414,-0.0143923787
1415,-0.0251671989
1416,-0.0116847502
1417,0.00337987929
1418,-0.00406667683
1419,-0.000106175074
1420,0.000574562466
1421,0.0264199488
1422,-0.0406246223
1423,0.0401313715
1424,-0.0134386104
1425,-0.0422773287
1426,-0.00449283281
1427,0.110884078
1428,-0.0117182257
1429,-0.0513303466
1430,0.00785035267
1431,0.0814778134
1432,-0.0501497835
1433,-0.0393957645
1434,-0.0175749213
1435,-0.00867408607
1436,-0.0662656203
1437,0.0224989112
1438,-0.0443202779
1439,0.148751885
1440,0.0200630389
1441,-0.00742363138
1442,0.0426185504
1443,-0.00800336804
1444,0.0231668949
1445,-0.0401578955
1446,0.0343217999
1447,-0.020756973
