,0
303,0.0176130589
304,-0.0785263553
305,-0.264032811
306,0.151916936
307,-0.300787508
308,-0.0806635097
309,-0.162278786
310,-0.292789876
311,0.116876297
312,0.0315104835
313,0.0622502491
314,-0.413208634
315,0.10415069
316,-0.00165948365
317,0.215418845
318,-0.0856493562
319,0.303929031
320,-0.091685541
321,-0.0656932294
322,-0.0699638128
323,-0.0736515149
324,-0.101968519
325,-0.216038257
326,0.114371568
327,-0.171424091
328,-0.00746442657
329,0.350758046
330,0.0396431424
331,-0.144277498
332,0.0850796327
333,-0.312011033
334,-0.107221887
335,0.271631062
336,-0.00966405496
337,-0.0463892892
338,-0.0600765608
339,0.262456298
340,0.0405690297
341,0.297249973
342,0.147512108
343,0.150195554
344,-0.398264706
345,-0.0222891811
346,0.0171886403
347,-0.204798684
348,-0.0390708633
349,-0.0454680584
350,0.20371896
351,-0.360253692
352,-0.144921631
353,0.0468092561
354,0.0259946752
355,0.132045031
356,-0.263552159
357,0.0857692137
358,-0.0482974276
359,-0.132644996
360,-0.146463484
361,0.138868243
362,0.0465098284
363,0.014432746
364,-0.0667025894
365,0.0659879148
366,0.137547433
367,-0.113632068
368,-0.244236007
369,0.0230721012
370,0.068220973
371,-0.13943623
372,-0.108251654
373,-0.0206943452
374,-0.198427185
375,-0.264648348
376,-0.407088131
377,-0.0484796502
378,0.0611106344
379,-0.157521889
380,-0.0313724801
381,-0.140342563
382,-0.107400209
383,0.183220938
384,-0.120081007
385,0.0927863866
386,0.115217775
387,0.00152576843
388,-0.103492834
389,-0.0337306485
390,0.226231441
391,-0.00868703239
392,-0.0773919523
393,-0.0246394165
394,-0.0883014202
395,0.0699363351
396,-0.0770130828
397,-0.216646805
398,-0.0521470159
399,0.155051276
400,-0.0134744802
401,-0.161711574
402,0.259834647
403,-0.251079053
404,0.0437678024
405,0.0640467703
406,-0.0817684531
407,-0.113585196
408,-0.00615775492
409,0.0391157269
410,-0.391458124
411,0.012836786
412,0.329797953
413,0.150294751
414,-0.219884872
415,0.56466496
416,-0.162751913
417,-0.122097857
418,-0.0685053244
419,-0.0177538861
420,-0.301085442
421,0.323291987
422,0.0116400719
423,0.205528155
424,-0.0138324946
425,0.0115048001
426,0.0797646195
427,-0.0539184101
428,0.0740431547
429,-0.0509640239
430,-0.069893606
431,-0.263776481
432,0.139897197
433,0.133152023
434,0.0273044799
435,-0.0453762189
436,0.309587568
437,-0.146039322
438,-0.160525382
439,0.107194386
440,0.110965893
441,0.0211718064
442,0.0363550223
443,-0.0865201578
444,0.26404354
445,0.162909493
446,0.159747928
447,-0.15877229
448,-0.080154337
449,0.177358344
450,0.048794087
451,0.222895354
452,0.0923160613
453,0.0421729609
454,0.350034624
455,-0.121445909
456,-0.211045817
457,-0.393204331
458,-0.0247743484
459,-0.0247575454
460,-0.0522258542
461,-0.0814553276
462,0.107462659
463,-0.265690476
464,-0.196558133
465,0.288228065
466,-0.0424220152
467,-0.218996406
468,0.040468093
469,-0.0364946984
470,0.27478689
471,0.24341692
472,0.273548216
473,-0.019055089
474,0.184141904
475,0.0229337215
476,0.0954317153
477,-0.089734368
478,0.107366771
479,-0.164575785
480,0.46082142
481,0.38082388
482,0.219183996
483,0.319352657
484,-0.183415085
485,0.189083129
486,-0.127770752
487,0.276653886
488,-0.057710547
489,0.366189986
490,0.462204725
491,-0.407293171
492,0.236714274
493,-0.0550623387
494,0.149025947
495,-0.153542057
496,-0.0788073018
497,0.255729258
498,0.0337895565
499,-0.0400006697
500,-0.103540242
501,-0.107603393
502,0.0139442421
503,-0.124816135
504,-0.0220118519
505,0.131933093
506,-0.214832082
507,-0.446074486
508,0.0700886399
509,0.230101064
510,0.108509384
511,-0.231615454
512,0.0517985374
513,0.0792701244
514,-0.268772483
515,0.147183433
516,-0.486700445
517,0.145565942
518,0.150062501
519,0.0494590066
520,0.161738008
521,-0.229487583
522,-0.0873501226
523,-0.00389856473
524,0.152198672
525,0.18892096
526,-0.13278529
527,-0.165011719
528,0.0483966619
529,0.27292791
530,0.00108429161
531,0.133886352
532,0.189537749
533,-0.0415441953
534,0.0575251505
535,0.124416076
536,-0.0653410777
537,-0.0988303572
538,0.0436147526
539,0.199874163
540,-0.0162963737
541,-0.0835118294
542,0.0500857346
543,0.123732746
544,-0.0816978291
545,0.0786441639
546,0.199885502
547,-0.299103975
548,0.174760684
549,0.0289499778
550,0.276729286
551,-0.163140237
552,0.0370558165
553,0.0425550565
554,0.19077915
555,-0.100734077
556,0.0432796292
557,-0.00773077086
558,0.204793856
559,-0.0285990145
560,-0.00293133082
561,-0.309433907
562,0.183880866
563,0.229602471
564,0.0151532106
565,-0.00461237691
566,0.0457537472
567,0.116677701
568,0.082934007
569,-0.275893688
570,0.116115391
571,-0.0494742841
572,-0.025806129
573,0.244923458
574,0.41682595
575,0.0294308905
576,-0.112445369
577,0.0542226695
578,-0.0247259606
579,0.0489183255
580,0.02905792
581,-0.107966281
582,0.0407158583
583,-0.116859198
584,-0.180696025
585,-0.282432556
586,0.380151957
587,-0.0304247644
588,-0.0776073113
589,0.29355514
590,-0.0429163836
591,0.119323522
592,0.0898682997
593,0.0289848614
594,-0.37108475
595,-0.00461499253
596,0.0121710123
597,-0.033942949
598,-0.0593078956
599,0.190438792
600,-0.237771377
601,0.00421575271
602,0.0228628963
603,0.0911156535
604,-0.0758611709
605,-0.234263495
606,-0.0929885134
607,-0.107163951
608,-0.243069947
609,0.00483242283
610,-0.0662117079
611,-0.260915637
612,0.0414751135
613,0.0995994434
614,-0.0783426538
615,0.0420534089
616,0.00438647624
617,0.0322152749
618,-0.0620462261
619,0.0127218254
620,-0.0903112665
621,-0.138188154
622,-0.197974086
623,-0.27122727
624,0.0590724424
625,0.342896819
626,-0.0683404058
627,-0.284739316
628,0.0954249799
629,0.211487934
630,0.0582276918
631,-0.0114444541
632,-0.053282667
633,0.0720503256
634,-0.135048747
635,-0.0243719034
636,0.0572498217
637,-0.252841085
638,-0.369875759
639,-0.059260454
640,0.174943045
641,0.183913141
642,0.126928225
643,-0.225414112
644,-0.0311163813
645,-0.0837355852
646,-0.222976133
647,-0.0357907042
648,-0.0994528085
649,-0.352794409
650,0.168254435
651,-0.125670835
652,0.0545731224
653,0.047969237
654,0.256379694
655,-0.224981874
656,-0.351031095
657,0.230742961
658,0.287290931
659,-0.158550844
660,0.0722728446
661,0.0297982693
662,0.252477884
663,-0.0421881117
664,-0.0869846568
665,-0.0347227491
666,-0.00841151923
667,0.0191627238
668,0.010134533
669,-0.238127545
670,0.0469509065
671,0.11131499
672,0.0811593756
673,0.0815343931
674,-0.0354753025
675,0.0526721366
676,-0.506709874
677,-0.0429350138
678,-0.0534087755
679,0.158536494
680,0.387301624
681,0.255586267
682,0.037276689
683,0.152194455
684,-0.124302633
685,-0.169858724
686,-0.0706988275
687,-0.0895707086
688,-0.0656742156
689,-0.35782817
690,-0.0331520624
691,-0.034196496
692,0.179861233
693,-0.345636934
694,0.0766010657
695,0.0896665454
696,0.0275277402
697,0.0704001188
698,-0.0976018012
699,0.0254138764
700,0.222832382
701,-0.00643719686
702,-0.0568371937
703,0.432567894
704,0.199434966
705,0.0839745328
706,0.271490008
707,-0.310213715
708,-0.0975285172
709,0.0430021919
710,0.232788041
711,0.169358283
712,0.0697639138
713,-0.346352249
714,0.269438386
715,0.0461346656
716,0.121908635
717,-0.0679673031
718,-0.0950748995
719,-0.0265953038
720,0.0893419385
721,-0.0834372863
722,-0.179222554
723,-0.136266693
724,0.153321207
725,0.266604125
726,-0.339651972
727,0.0878299624
728,0.0865141675
729,0.311954319
730,0.0780971646
731,-0.258699566
732,-0.108550824
733,0.337924659
734,0.304051638
735,-0.0378929712
736,0.0715218857
737,-0.282769918
738,-0.103354409
739,-0.278677046
740,-0.195883512
741,0.0903275311
742,-0.522635043
743,-0.169060439
744,-0.170588195
745,0.117047697
746,0.137838587
747,0.115110189
748,0.0400659293
749,0.0232439116
750,0.0487489104
751,-0.235266253
752,-0.0817537084
753,0.150448397
754,0.0434171148
755,-0.224185318
756,-0.0570181757
757,-0.162681997
758,-0.25690484
759,-0.0738418549
760,-0.104685955
761,-0.0396431088
762,0.0056750807
763,-0.044255428
764,-0.0124572227
765,0.175275788
766,-0.252687126
767,0.0218313765
768,-0.511013329
769,-0.0893919468
770,-0.254595041
771,-0.0746695995
772,-0.588760555
773,0.0793090686
774,0.129312441
775,-0.295454592
776,-0.115024939
777,0.565014362
778,-0.131788209
779,-0.119018607
780,0.0309963264
781,0.245205611
782,-0.445681214
783,0.194867522
784,-0.251179039
785,-0.243745118
786,-0.0831872225
787,0.10124559
788,-0.0710697696
789,-0.109003864
790,0.152519971
791,-0.229355767
792,-0.140287429
793,-0.180178106
794,0.0625584871
795,0.243957475
796,0.117179856
797,0.339836448
798,-0.199390993
799,-0.175771743
800,0.235127226
801,0.0995615646
802,0.198934719
803,0.0988771692
804,-0.36569196
805,-0.0784870759
806,0.257481188
807,-0.292546272
808,0.0286666714
809,-0.487419963
810,0.238876522
811,-0.0820145831
812,0.219758242
813,-0.133970425
814,0.140354589
815,0.0579855256
816,0.472158849
817,0.00757909007
818,0.00160295074
819,0.0177840069
820,-0.163094267
821,0.104307331
822,0.0543620475
823,-0.129014775
824,-0.122475967
825,0.113442227
826,0.230351761
827,-0.042792622
828,0.325006932
829,-0.321116269
830,0.0660291687
831,-0.185248688
832,-0.314971805
833,-0.0291633494
834,-0.109040126
835,-0.0992391631
836,0.25377053
837,0.27437669
838,-0.0839992464
839,0.0197950602
840,-0.0702824667
841,0.192826375
842,0.102093756
843,-0.012742701
844,0.333661407
845,0.115421981
846,-0.190046057
847,-0.14462626
848,-0.0314182527
849,0.0259581748
850,0.0223927684
851,0.0972845033
852,-0.20193845
853,0.123646833
854,-0.146981582
855,-0.101354554
856,-0.138848782
857,0.0486681201
858,-0.217984781
859,0.168831199
860,-0.128804877
861,0.0569093712
862,0.259106666
863,-0.428398103
864,0.0260248128
865,-0.00161158852
866,0.0237396155
867,-0.17331776
868,-0.0824068263
869,0.00872113742
870,-0.445411772
871,0.0622926727
872,0.0197027251
873,0.0671324879
874,-0.268717557
875,0.179934934
876,-0.370305181
877,-0.152914256
878,-0.111167043
879,0.101787068
880,-0.152521461
881,-0.12949121
882,0.00862551946
883,0.126138791
884,-0.10139624
885,-0.392683029
886,0.342788428
887,-0.0813272968
888,0.0245486312
889,0.273090512
890,0.0992191434
891,0.429068387
892,0.0201679189
893,0.184612527
894,-0.0378277227
895,-0.254549265
896,0.0311676487
897,-0.109584183
898,0.0512017049
899,0.0455024131
900,-0.241332978
901,0.0100378785
902,0.185562328
903,-0.060645666
904,-0.340499997
905,0.0258879215
906,0.122387998
907,-0.173475564
908,0.0358171687
909,0.107397258
910,-0.049873095
911,-0.0866571143
912,0.323341221
913,0.166092262
914,0.193152249
915,0.307055056
916,-0.148643956
917,0.031746991
918,-0.0276930276
919,0.0522129163
920,0.0589183681
921,0.0817562342
922,-0.131935462
923,0.343096793
924,-0.0729461983
925,-0.218842149
926,0.0131182885
927,-0.251060992
928,-0.0185059309
929,-0.0909875482
930,0.0158290174
931,0.217958838
932,0.0278655048
933,-0.219192058
934,0.168865919
935,0.168344647
936,-0.0559918992
937,-0.140593722
938,-0.103965439
939,-0.0832036734
940,0.132428095
941,0.0433696881
942,0.0263683088
943,-0.122531913
944,0.313004762
945,0.176463872
946,-0.101821378
947,-0.134519607
948,-0.0190634523
949,0.28469193
950,0.0397284776
951,0.0858131722
952,0.036336679
953,-0.0547227636
954,0.126914144
955,-0.114394419
956,-0.125481725
957,-0.383805394
958,0.193821907
959,-0.179855287
960,-0.0935887247
961,-0.110560089
962,0.0702344254
963,0.127160504
964,-0.390743107
965,-0.0854841545
966,0.0279596355
967,0.00803041086
968,0.406292945
969,-0.331659198
970,-0.269675553
971,0.421361536
972,-0.129486084
973,0.0317520238
974,0.0925447568
975,0.0231726244
976,-0.180579424
977,-0.130380839
978,-0.0559869483
979,0.0963874906
980,0.156090215
981,-0.162875652
982,0.288494945
983,0.247107565
984,0.0363825634
985,-0.0970135704
986,0.135118499
987,0.191285476
988,0.0881779417
989,0.0979195833
990,-0.0400136709
991,0.311351478
992,-0.0522048026
993,-0.0439211652
994,0.353052318
995,-0.336863399
996,0.0568336807
997,0.168383047
998,0.0734477937
999,-0.162697554
1000,0.0816647857
1001,-0.000721963355
1002,0.194140017
1003,-0.100040808
1004,-0.0215278231
1005,0.122139521
1006,-0.179228693
1007,-0.116725847
1008,-0.305711716
1009,2.88124647e-05
1010,0.0614181943
1011,0.319204986
1012,-0.0272365678
1013,-0.128347188
1014,-0.161411375
1015,0.0473411232
1016,0.189628676
1017,0.212185338
1018,-0.185562
1019,0.136041939
1020,0.0473676436
1021,0.0400036871
1022,-0.142841563
1023,0.189753741
1024,-0.404722244
1025,-0.0407225676
1026,-0.0259306096
1027,0.0152689768
1028,-0.168523118
1029,-0.0739559084
1030,-0.154800177
1031,0.202945694
1032,0.190807477
1033,-0.256723821
1034,0.0768360272
1035,0.116801515
1036,0.0911737606
1037,-0.25971055
1038,-0.0457470715
1039,0.117744669
1040,-0.165967673
1041,-0.087399736
1042,0.0401945114
1043,-0.0755643845
1044,0.0644637495
1045,-0.262429476
1046,-0.0372209325
1047,0.312627673
1048,0.189637169
1049,0.167652905
1050,0.120109215
1051,0.0443384238
1052,0.237695336
1053,0.082520552
1054,-0.135825559
1055,0.310310066
1056,-0.176828757
1057,0.343134731
1058,0.242342219
1059,0.0567223057
1060,-0.0337013043
1061,0.0648217127
1062,0.109841116
1063,0.447529584
1064,0.0396375023
1065,-0.00291405828
1066,0.215012372
1067,0.102304898
1068,-0.347524703
1069,0.102825642
1070,-0.138550073
1071,-0.0252686683
1072,-0.0141741531
1073,-0.16222024
1074,0.163807422
1075,-0.0294428822
1076,-0.0635214224
1077,-0.0528936163
1078,-0.0620310679
1079,-0.0685795918
1080,0.0958659574
1081,0.126800954
1082,0.0377646722
1083,-0.124102175
1084,-0.0538780838
1085,-0.0730490163
1086,0.155097634
1087,0.0421713889
1088,0.170731619
1089,0.298285455
1090,-0.0399063416
1091,-0.36751157
1092,0.0431398116
1093,0.23151949
1094,-0.190220326
1095,-0.0262246858
1096,0.174098015
1097,0.0119986208
1098,-0.0796359256
1099,-0.0157830436
1100,-0.023736041
1101,0.111737669
1102,-0.0234593656
1103,-0.0704726502
1104,-0.0293854177
1105,0.0245510321
1106,-0.107952885
1107,-0.00565688405
1108,0.18725051
1109,0.198310092
1110,0.15929547
1111,0.295786619
1112,-0.398515344
1113,0.130007982
1114,0.100758955
1115,0.0155185834
1116,0.231892571
1117,-0.0789074227
1118,0.370929301
1119,-0.0984974876
1120,-0.0129381111
1121,0.327023655
1122,0.0336503945
1123,0.110887013
1124,-0.214846998
1125,0.0795415714
1126,-9.81876801e-05
1127,0.125519738
1128,0.305054367
1129,0.329622418
1130,0.206077993
1131,-0.0266980901
1132,0.0946565941
1133,-0.0456236117
1134,-0.297595352
1135,0.240790889
1136,-0.00603076257
1137,-0.116954565
1138,0.00966259744
1139,-0.2648606
1140,0.0412566103
1141,-0.243509248
1142,0.0397860222
1143,0.15348874
1144,-0.1198752
1145,-0.0170487519
1146,-0.0751879588
1147,0.0878950655
1148,0.22693634
1149,0.0941801593
1150,-0.233510405
1151,-0.0622383952
1152,-0.0436049178
1153,0.133883864
1154,-0.188459486
1155,0.390892953
1156,-0.16303812
1157,0.147940964
1158,0.0012467826
1159,0.00766120106
1160,-0.279971033
1161,-0.52208966
1162,0.0783157796
1163,-0.155077025
1164,0.217779621
1165,-0.0482593589
1166,0.0706069916
1167,-0.255038053
1168,0.0848519951
1169,0.576219559
1170,-0.148330674
1171,-0.129765481
1172,0.0738547519
1173,0.00612016115
1174,0.0280591249
1175,-0.0434435047
1176,-0.00819965079
1177,-0.125093848
1178,0.222054183
1179,-0.13550958
1180,0.124024607
1181,0.0314802378
1182,0.0674450323
1183,-0.299902886
1184,-0.0994680524
1185,-0.0893269926
1186,0.150442585
1187,-0.226636425
1188,0.0142713021
1189,0.097798422
1190,0.0162777659
1191,-0.115073934
1192,-0.045564808
1193,0.191957921
1194,-0.016295908
1195,0.0294976477
1196,-0.119546674
1197,0.0751396045
1198,-0.0471321307
1199,0.0233549159
1200,0.150679111
1201,0.0474687628
1202,0.0299939699
1203,0.563566804
1204,0.2112858
1205,-0.167834699
1206,0.24015291
1207,-0.249225497
1208,0.166036293
1209,-0.223509431
1210,0.198640496
1211,-0.256265163
1212,-0.244051531
1213,-0.0402569026
1214,0.167213172
1215,0.170300245
1216,0.0251508225
1217,0.184664696
1218,0.195793569
1219,0.0223582014
1220,0.123745188
1221,-0.0273384452
1222,-0.0384225324
1223,-0.184412673
1224,-0.0456502028
1225,-0.0859819874
1226,0.139827162
1227,0.145848647
1228,0.0568775535
1229,-0.0369506031
1230,0.100473881
1231,-0.436592847
1232,0.0857173651
1233,-0.182972729
1234,0.0555458218
1235,0.369297594
1236,-0.158394054
1237,-0.12455567
1238,0.195754871
1239,-0.302404284
1240,0.0266776681
1241,-0.101156652
1242,-0.204140797
1243,-0.0407606885
1244,0.631302774
1245,-0.144811928
1246,0.207260907
1247,0.136336356
1248,0.0960455164
1249,0.180289388
1250,0.0573203862
1251,0.203175157
1252,-0.0154046742
1253,-0.0734084398
1254,0.024955973
1255,0.036758475
1256,-0.549485207
1257,-0.213842496
1258,-0.149201497
1259,-0.411620885
1260,-0.220926449
1261,-0.117362149
1262,-0.0830892324
1263,-0.238549635
1264,0.0338991396
1265,0.403793067
1266,-0.130269557
1267,0.163076773
1268,-0.0941506997
1269,0.132073253
1270,0.0379534811
1271,0.030583661
1272,-0.418350607
1273,0.0191766676
1274,0.306551903
1275,0.104101866
1276,0.0713281184
1277,-0.0749474987
1278,-0.14558737
1279,-0.275250524
1280,-0.0437042862
1281,-0.0594868287
1282,0.0502018668
1283,0.00419415999
1284,-0.0681810901
1285,-0.0916417688
1286,-0.0444843844
1287,0.146631822
1288,-0.0572012737
1289,-0.36438188
1290,-0.0294607095
1291,0.0299695805
1292,0.0284885187
1293,0.0699330047
1294,-0.0936258435
1295,0.173459232
1296,-0.195171982
1297,-0.307751149
1298,-0.00493405294
1299,0.0284915697
1300,0.247804195
1301,0.139353365
1302,0.115102865
1303,0.0630967692
1304,0.132167816
1305,-0.134034395
1306,-0.0933397785
1307,0.299073309
1308,-0.126687363
1309,-0.00378329074
1310,0.129144832
1311,-0.13715075
1312,0.0550039969
1313,-0.122818679
1314,0.0552888662
1315,0.141291916
1316,-0.239486456
1317,0.446553439
1318,0.249956667
1319,0.0914922729
1320,-0.00929690525
1321,0.0667199343
1322,0.283159941
1323,0.0772022381
1324,-0.0345894136
1325,0.24272044
1326,0.229298919
1327,0.111103766
1328,0.186443746
1329,0.284420043
1330,-0.114222988
1331,0.0980211571
1332,-0.178902671
1333,0.0946660563
1334,-0.063287273
1335,-0.0728003383
1336,-0.165203348
1337,0.112008281
1338,-0.040119037
1339,-0.442526132
1340,-0.0338526033
1341,-0.125995383
1342,0.230608404
1343,0.11993333
1344,0.0582408682
1345,0.102743864
1346,0.28755331
1347,-0.0150787504
1348,-0.321222752
1349,-0.00349876913
1350,-0.234585762
1351,-0.128795534
1352,0.0209415536
1353,-0.169193909
1354,0.0427786261
1355,-0.0137318252
1356,-0.0290394332
1357,0.100903101
1358,0.0453017242
1359,-0.269525081
1360,0.0750636309
1361,0.0476507656
1362,-0.124659441
1363,0.151292577
1364,0.27111879
1365,0.184371337
1366,0.04498557
1367,-0.130511731
1368,0.0533509515
1369,-0.0315852985
1370,-0.0254286639
1371,0.0143654617
1372,0.490675986
1373,0.125171587
1374,-0.136735067
1375,-0.0377291515
1376,0.234815866
1377,-0.124415137
1378,0.0649698302
1379,0.0888758302
1380,-0.0983743295
1381,0.36305666
1382,0.150968805
1383,0.316213876
1384,-0.00684088841
1385,-0.173998863
1386,-0.0241168588
1387,0.0458377823
1388,-0.11117664
1389,-0.152937546
1390,-0.0157698821
1391,-0.245316118
1392,-0.0565767512
1393,-0.147232249
1394,-0.241412044
1395,-0.191336423
1396,0.128611922
1397,-0.161051616
1398,-0.70564723
1399,-0.0681418404
1400,0.0171697699
1401,-0.28385824
1402,-0.0562005192
1403,0.264495701
1404,-0.177903026
1405,0.460111797
1406,0.0360986628
1407,0.19102937
1408,-0.101463608
1409,-0.203809008
1410,0.222451404
1411,0.0599789396
1412,-0.235396743
1413,0.0163709782
1414,0.0760058835
1415,0.214374259
1416,0.14765954
1417,0.117509007
1418,-0.356268108
1419,0.241055146
1420,-0.179565549
1421,-0.0802384764
1422,-0.1946183
1423,-0.0131303202
1424,0.206362471
1425,0.123031408
1426,-0.0814660192
1427,0.0533208176
1428,-0.0384320058
1429,0.0134161832
1430,0.0691171959
1431,0.017266266
1432,-0.0730665252
1433,-0.0880992338
1434,-0.027957676
1435,0.129041225
1436,-0.12889424
1437,0.146719143
1438,0.0661808401
1439,-0.245934978
1440,-0.0825176314
1441,-0.232075945
1442,0.0864656121
1443,-0.0366503783
1444,0.0539256968
1445,0.0341200829
1446,0.171495825
1447,0.00408032304
1448,-0.0428004786
1449,0.0599591769
1450,0.0903728455
1451,0.0851984173
1452,-0.208266705
1453,0.276366651
1454,-0.126546696
1455,-0.252978265
1456,-0.142568335
1457,0.306440353
1458,0.133623213
1459,0.00282662548
1460,-0.0496411957
1461,-0.0990418121
1462,-0.165725768
1463,0.0780580267
1464,0.160512373
1465,0.100085743
1466,0.0341362022
1467,0.212041542
1468,0.0467882454
1469,-0.103075586
1470,-0.104508102
1471,-0.044498343
1472,-0.263170481
1473,0.286685318
1474,-0.330609262
1475,0.0262680296
1476,-0.540496945
1477,0.043928884
1478,-0.232486904
1479,-0.0723881423
1480,-0.151536256
1481,-0.272146463
1482,-0.3060579
1483,-0.351739377
1484,-0.306458622
1485,0.0222288426
1486,-0.388872057
1487,-0.0337387063
1488,0.359137446
1489,0.529027522
1490,0.0511505976
1491,-0.0595320612
1492,-0.0819551498
1493,0.13485828
1494,0.0540360659
1495,0.137562141
1496,0.040553432
1497,-0.0502383448
1498,0.21404019
1499,0.219597861
1500,0.165638581
1501,0.290137619
1502,0.0669133663
1503,-0.754545987
1504,-0.196676642
1505,-0.231286451
1506,0.0974265262
1507,-0.0574276522
1508,-0.138561532
1509,0.0253231581
1510,-0.185259193
